session_id,user_id,content_type,date,device,duration_min,watch_completion_pct
S563684,U11996,C1176,2023-05-22,Mobile,,
S954405,U11262,C1073,2022-05-25,Tablet,26.0,0.64
S311409,U10694,C1064,2022-06-14,Desktop,78.0,0.74
S572302,U11150,C1054,2025-01-15,Desktop,38.0,0.51
S986316,U10408,C1153,2024-05-30,Mobile,42.0,0.35
S442445,U10407,C1055,2023-03-19,Desktop,28.0,0.65
S558123,U11426,C1113,2022-08-21,Console,134.0,0.39
S146189,U11511,C1105,2022-09-25,Console,45.0,0.62
S544140,U11599,C1206,2024-09-14,Mobile,29.0,0.4
S688352,U11598,C1176,2024-03-06,Console,20.0,0.3
S885013,U10042,C1018,2022-07-09,Tablet,94.0,
S569984,U10288,C1137,2023-05-29,Console,42.0,0.16
S476787,U10004,C1116,2023-08-28,Tablet,10.0,
S495968,U11496,C1206,2021-08-03,Mobile,83.0,0.46
S566986,U11942,C1170,2021-05-14,Console,59.0,
S612999,U10911,C1212,2024-12-24,Desktop,27.0,
S327416,U10967,C1122,2022-03-25,desktop,39.0,
S374398,U10446,C1054,2024-06-03,Tablet,39.0,
S568097,U11109,C1145,2022-10-18,Desktop,26.0,0.3
S403266,U10192,C1119,2022-03-31,TV,27.0,
S732007,U11084,C1018,2024-11-08,Console,17.0,0.43
S378444,U11501,C1158,2024-06-25,Tablet,49.0,
S370053,U10794,C1145,2025-01-12,TV,58.0,
S834886,U10719,C1220,2024-12-05,Desktop,41.0,0.21
S748649,U11335,C1057,2023-09-29,Console,63.0,0.31
S776651,U10016,C1032,2020-08-29,Tablet,17.0,0.39
S814301,U11766,C1178,2025-01-09,Desktop,43.0,0.14
S766389,U11402,C1045,2024-09-27,Desktop,21.0,
S656362,U10965,C1091,2024-04-04,TV,41.0,0.41
S179510,U12044,C1082,2023-12-04,Tablet,44.0,0.43
S397757,U10638,C1171,2025-01-19,Console,75.0,0.1
S280703,U10663,C1116,2024-06-08,Tablet,,0.15
S493599,U10125,C1183,2023-06-28,Console,50.0,0.2
S579901,U10512,C1163,2024-06-30,Mobile,83.0,
S494605,U10368,C1022,2024-06-22,Console,47.0,
S724320,U11815,C1214,2024-10-20,Desktop,52.0,0.37
S165740,U10411,C1195,2022-06-21,Tablet,,0.86
S542148,U11061,C1084,2024-02-23,Tablet,41.0,0.13
S374905,U11641,C1005,2020-11-29,Console,73.0,
S973272,U10529,C1026,2023-10-29,Mobile,19.0,0.46
S508825,U12000,C1055,2023-09-01,Mobile,74.0,0.4
S240742,U11094,C1180,2021-03-10,Tablet,61.0,0.74
S524421,U10796,C1067,2024-06-09,Mobile,38.0,0.23
S966812,U11958,C1138,2021-10-21,Console,34.0,
S289736,U11675,C1030,2025-01-17,console,65.0,
S703750,U11231,C1010,2022-10-24,Console,,0.47
S168588,U10787,C1111,2024-11-11,TV,50.0,0.69
S533104,U11008,C1161,2021-04-04,console,73.0,0.38
S795901,U10763,C1211,2023-05-09,Desktop,49.0,
S697098,U10103,C1083,2021-07-19,TV,48.0,
S268507,U11106,C1199,2025-01-20,Desktop,16.0,
S467098,U11293,C1016,2022-06-10,Console,90.0,
S864419,U11199,C1063,2023-05-20,Desktop,29.0,0.32
S138217,U10655,C1067,2024-08-04,Tablet,20.0,0.02
S569862,U10784,C1203,2024-11-19,Mobile,15.0,0.78
S562805,U10663,C1033,2024-12-14,Desktop,70.0,0.31
S741661,U11371,C1202,2023-10-07,Tablet,86.0,0.4
S204653,U11287,C1129,2025-01-25,Mobile,40.0,0.36
S154322,U11056,C1217,2024-08-19,Console,44.0,0.58
S959328,U11045,C1145,2022-06-23,Desktop,54.0,0.25
S779798,U10359,C1223,2023-03-19,Mobile,35.0,0.42
S584909,U10987,C1175,2024-01-10,Console,47.0,0.32
S846052,U11128,C1215,2023-03-02,Mobile,22.0,
S864054,U11751,C1018,2022-06-06,Desktop,26.0,0.36
S425178,U10778,C1139,2024-01-22,TV,19.0,0.09
S855646,U11343,C1212,2024-03-25,Desktop,40.0,
S526295,U10237,C1122,2024-02-23,Console,89.0,0.48
S455157,U11615,C1083,2024-04-03,Tablet,31.0,0.34
S584389,U11735,C1161,2023-08-17,Tablet,,
S700395,U11011,C1202,2020-12-01,Desktop,65.0,0.11
S862691,U11766,C1174,2025-01-18,Console,22.0,0.68
S538499,U11972,C1041,2024-08-02,Tablet,18.0,
S240490,U11422,C1148,2024-04-22,Mobile,36.0,0.17
S754656,U10000,C1041,2023-08-03,Console,66.0,
S776224,U11063,C1106,2025-01-27,Mobile,50.0,0.13
S913665,U10609,C1182,2024-01-28,Console,25.0,0.59
S115169,U11025,C1072,2023-06-13,TV,29.0,0.5
S957919,U11806,C1222,2025-01-11,Tablet,11.0,
S179157,U12001,C1199,2024-11-28,Desktop,41.0,
S417603,U10031,C1173,2022-09-14,TV,40.0,0.31
S152764,U11069,C1073,2024-06-10,Mobile,48.0,0.62
S664472,U10450,C1191,2024-06-04,Tablet,55.0,0.29
S327631,U10898,C1143,2024-12-21,Mobile,67.0,0.35
S737026,U11881,C1128,2024-11-26,TV,31.0,0.42
S773592,U10153,C1007,2022-12-08,Console,61.0,0.33
S845338,U11956,C1181,2024-03-19,Console,61.0,0.16
S509605,U11043,C1075,2024-05-30,Desktop,16.0,0.5
S311483,U10065,C1015,2024-02-06,Console,54.0,
S355431,U10712,C1075,2023-11-22,Console,75.0,0.24
S225909,U11913,C1068,2024-09-28,Mobile,39.0,0.23
S984840,U10197,C1050,2024-06-11,Desktop,54.0,0.32
S793811,U10737,C1110,2024-05-25,TV,18.0,
S147586,U11096,C1182,2023-11-17,Desktop,31.0,0.29
S504413,U11490,C1139,2024-11-05,Desktop,,0.63
S661218,U10467,C1026,2024-11-14,Tablet,98.0,
S556234,U10801,C1192,2024-12-14,TV,43.0,0.76
S736769,U10192,C1154,2024-10-06,Console,66.0,0.52
S327189,U11196,C1088,2023-06-25,Mobile,37.0,
S956770,U10339,C1110,2021-07-10,Console,37.0,0.59
S120927,U12030,C1206,2024-03-01,Desktop,35.0,0.47
S914087,U10717,C1135,2024-03-03,Mobile,48.0,0.14
S792204,U10576,C1137,2023-07-24,Tablet,34.0,0.18
S203297,U10235,C1021,2025-01-25,TV,94.0,0.38
S455007,U10640,C1125,2023-12-15,Tablet,41.0,0.25
S262939,U11996,C1024,2024-09-15,Desktop,34.0,0.22
S514675,U11301,C1070,2023-08-22,tablet,113.0,0.25
S577917,U11457,C1199,2025-01-05,TV,34.0,0.65
S307101,U11846,C1053,2023-01-11,Desktop,40.0,0.49
S219702,U11212,C1097,2023-06-04,Mobile,81.0,
S687017,U10099,C1124,2023-10-23,TV,39.0,
S547740,U10705,C1220,2021-09-28,Console,38.0,0.7
S377927,U11005,C1172,2022-07-22,Desktop,37.0,0.14
S967110,U11540,C1118,2023-06-27,Desktop,91.0,0.45
S946011,U10285,C1045,2023-10-11,Console,9.0,0.35
S401538,U11110,C1043,2024-12-15,Desktop,73.0,0.04
S968773,U11139,C1150,2021-08-10,TV,45.0,0.43
S756251,U12024,C1130,2022-07-12,Tablet,38.0,0.5
S361878,U10288,C1080,2023-08-30,Tablet,52.0,0.63
S520121,U11109,C1061,2022-01-07,Mobile,31.0,0.32
S186687,U10685,C1021,2024-10-27,Tablet,64.0,0.56
S394965,U10087,C1070,2024-06-28,Mobile,57.0,0.17
S919832,U10526,C1064,2021-07-26,Mobile,97.0,0.85
S776957,U10368,C1035,2024-04-10,TV,72.0,0.33
S346645,U10378,C1167,2024-03-04,Mobile,32.0,
S479560,U10760,C1098,2024-07-14,TV,25.0,0.84
S467566,U11690,C1015,2024-02-10,Mobile,,
S795927,U10595,C1042,2024-11-05,Desktop,38.0,0.52
S734197,U10330,C1210,2023-12-16,Tablet,60.0,0.24
S227647,U10192,C1070,2025-01-01,Tablet,54.0,
S758706,U10380,C1152,2024-01-05,Console,39.0,0.49
S881697,U10371,C1016,2023-11-30,Mobile,155.0,0.42
S590678,U10900,C1151,2022-06-08,Desktop,20.0,0.54
S595009,U11000,C1064,2022-11-20,TV,53.0,
S682255,U10771,C1092,2023-10-05,Desktop,21.0,
S602813,U11774,C1184,2024-04-26,Console,,0.68
S367309,U10119,C1139,2023-02-28,Tablet,44.0,0.27
S349263,U10584,C1108,2024-11-25,TV,96.0,0.59
S126336,U11696,C1075,2024-03-23,TV,41.0,0.1
S169857,U10556,C1138,2024-06-01,Mobile,29.0,0.79
S629158,U10431,C1175,2022-06-23,Tablet,59.0,
S401758,U10460,C1110,2022-02-06,Desktop,62.0,
S292753,U11111,C1195,2024-09-23,Console,55.0,0.18
S758838,U10087,C1043,2024-08-07,Console,30.0,0.19
S403284,U11326,C1210,2024-12-18,Tablet,158.0,0.5
S937785,U10515,C1187,2024-10-18,TV,111.0,
S281192,U11934,C1074,2025-01-25,Tablet,20.0,
S114867,U10347,C1077,2025-01-31,Tablet,47.0,0.54
S209812,U10878,C1206,2024-07-30,Tablet,69.0,0.67
S422790,U11675,C1154,2023-09-26,TV,48.0,0.14
S967662,U11917,C1146,2024-02-02,Tablet,85.0,0.22
S655120,U11862,C1117,2022-12-10,Tablet,,0.25
S628396,U11897,C1223,2024-05-27,TV,21.0,0.51
S383351,U10702,C1123,2021-11-25,Desktop,182.0,
S571341,U11480,C1011,2023-09-23,Mobile,53.0,
S618801,U11889,C1165,2022-11-04,Desktop,74.0,
S503126,U11043,C1215,2024-10-08,TV,37.0,0.18
S296760,U10676,C1205,2022-01-09,Desktop,63.0,0.51
S457414,U10205,C1065,2022-11-01,Mobile,54.0,
S516201,U10087,C1210,2025-01-29,Mobile,44.0,0.25
S428596,U10946,C1207,2024-06-01,Console,26.0,
S480764,U11480,C1140,2024-10-24,Tablet,50.0,0.48
S825044,U10815,C1101,2023-02-15,TV,32.0,
S528833,U11834,C1206,2022-11-23,Mobile,64.0,0.65
S342293,U11451,C1067,2022-09-29,Desktop,38.0,0.44
S161335,U11892,C1004,2021-12-17,console,53.0,-0.02
S505688,U10927,C1186,2023-06-02,Console,9.0,0.16
S751686,U10279,C1046,2021-04-19,TV,41.0,0.22
S469271,U11254,C1086,2022-03-07,Console,,0.22
S713020,U11028,C1104,2024-12-24,Mobile,41.0,
S599079,U11428,C1212,2024-11-27,Console,23.0,0.32
S519642,U10581,C1078,2024-01-11,Mobile,35.0,
S537630,U10799,C1189,2022-10-11,TV,104.0,0.28
S216312,U10244,C1099,2023-12-30,Mobile,79.0,0.41
S327179,U10089,C1152,2024-08-06,Mobile,48.0,0.32
S425762,U10778,C1029,2024-03-04,Console,27.0,0.36
S966828,U11366,C1166,2024-01-16,Console,40.0,0.42
S135577,U11966,C1154,2025-01-03,Console,26.0,0.24
S255479,U10749,C1153,2024-11-14,TV,81.0,0.55
S409708,U10069,C1015,2023-09-16,Tablet,23.0,0.26
S973280,U10492,C1186,2022-11-27,Desktop,50.0,0.73
S471539,U10031,C1085,2022-12-20,TV,44.0,0.18
S388471,U10001,C1164,2024-12-02,Tablet,39.0,0.57
S590888,U11107,C1167,2024-01-18,TV,38.0,0.05
S171803,U11130,C1022,2024-05-31,TV,22.0,
S942785,U10009,C1151,2024-02-27,Desktop,41.0,
S572247,U10372,C1192,2024-03-07,Tablet,32.0,0.22
S397079,U10394,C1205,2022-07-04,TV,66.0,
S764272,U10004,C1085,2024-01-05,Tablet,45.0,
S346188,U11874,C1141,2024-01-28,TV,61.0,0.05
S481609,U11887,C1150,2024-03-27,Mobile,20.0,0.29
S688724,U10977,C1157,2024-10-20,Mobile,,0.8
S334256,U10091,C1033,2024-09-09,Desktop,45.0,0.46
S852300,U10244,C1072,2023-01-08,Tablet,90.0,0.29
S420351,U11376,C1164,2024-01-24,Mobile,81.0,0.37
S469209,U11394,C1025,2024-12-19,Console,19.0,
S759592,U10556,C1086,2024-07-08,Tablet,75.0,0.31
S276811,U10901,C1026,2024-03-04,Console,42.0,0.58
S876330,U11666,C1219,2024-08-14,Console,44.0,0.62
S834124,U12040,C1194,2022-05-10,Desktop,58.0,0.26
S842089,U10553,C1070,2022-09-15,Mobile,63.0,0.02
S164414,U11583,C1183,2022-11-29,TV,29.0,0.11
S447887,U11653,C1138,2023-05-05,TV,29.0,
S175341,U11049,C1026,2023-11-24,TV,71.0,0.29
S657362,U10325,C1155,2022-08-26,Desktop,54.0,0.12
S913620,U10548,C1155,2024-09-07,Console,19.0,0.63
S412716,U10995,C1030,2024-11-22,Desktop,67.0,0.41
S498001,U11687,C1085,2024-10-24,Tablet,,0.03
S264096,U11349,C1154,2024-12-30,Console,59.0,0.17
S709803,U10286,C1221,2020-05-01,TV,44.0,0.36
S604875,U11925,C1044,2024-12-20,Tablet,17.0,0.21
S345589,U11502,C1071,2024-07-02,Mobile,50.0,
S292420,U11119,C1200,2022-03-29,Console,14.0,0.98
S739637,U11029,C1203,2023-08-20,Console,24.0,
S589773,U11619,C1192,2025-01-16,TV,31.0,0.52
S699234,U10441,C1017,2021-12-16,Tablet,55.0,0.22
S921850,U11972,C1147,2024-02-28,Tablet,73.0,
S566904,U10178,C1162,2024-10-18,Mobile,47.0,0.53
S778719,U11600,C1103,2024-06-09,Desktop,25.0,0.26
S284972,U10117,C1195,2024-09-05,Mobile,21.0,
S427177,U10664,C1139,2024-10-23,Console,57.0,
S284624,U11742,C1205,2023-05-26,TV,28.0,0.24
S801022,U10657,C1180,2022-10-27,TV,139.0,0.28
S721671,U11630,C1071,2024-05-03,Mobile,25.0,0.53
S302341,U11195,C1022,2023-08-04,Desktop,39.0,
S794517,U12031,C1085,2023-12-19,TV,31.0,0.57
S777844,U10253,C1049,2024-12-26,Tablet,62.0,0.24
S134360,U10871,C1146,2022-03-09,TV,49.0,0.3
S389968,U10896,C1080,2023-03-19,Console,34.0,0.24
S600702,U11118,C1213,2022-07-29,TV,37.0,0.11
S533959,U11111,C1210,2022-06-30,Mobile,33.0,0.42
S890232,U11243,C1115,2022-09-13,TV,44.0,
S464462,U10780,C1016,2023-11-27,Console,60.0,0.6
S642032,U10758,C1097,2023-10-13,Tablet,41.0,
S573065,U11773,C1154,2021-12-24,Desktop,64.0,
S694861,U10812,C1178,2024-01-30,Console,118.0,0.02
S342441,U12027,C1203,2024-09-14,Tablet,27.0,0.55
S459119,U11151,C1048,2025-01-25,Mobile,29.0,0.15
S419300,U10485,C1031,2024-06-13,Desktop,103.0,
S505176,U10848,C1015,2024-03-18,Console,,
S929307,U11809,C1124,2023-01-02,Console,42.0,0.11
S345954,U10987,C1015,2023-02-04,Console,45.0,
S144014,U10258,C1209,2024-10-02,Desktop,55.0,0.42
S775444,U10252,C1077,2023-01-26,Mobile,22.0,0.15
S524511,U11317,C1055,2023-09-06,Desktop,39.0,0.62
S425670,U11940,C1157,2021-06-18,console,79.0,0.18
S723413,U10897,C1055,2023-08-09,Console,68.0,0.69
S702125,U10878,C1016,2023-11-25,TV,62.0,0.55
S792733,U10493,C1140,2024-06-05,Tablet,35.0,0.62
S679626,U11692,C1032,2024-12-27,Console,53.0,0.85
S253706,U10796,C1177,2023-05-21,TV,42.0,0.36
S580425,U11388,C1199,2024-09-30,Tablet,21.0,0.42
S752392,U10370,C1058,2024-10-12,TV,23.0,
S255205,U10608,C1147,2024-10-01,Console,79.0,
S865867,U10313,C1166,2020-10-29,Console,28.0,0.56
S987625,U10901,C1111,2022-07-06,Desktop,44.0,0.31
S587413,U10509,C1203,2025-01-05,Console,32.0,0.34
S453860,U11104,C1137,2024-03-15,Console,47.0,0.24
S118675,U11969,C1157,2021-02-19,desktop,83.0,0.4
S347585,U10024,C1083,2025-01-10,Tablet,74.0,
S832946,U11802,C1126,2024-07-05,Mobile,61.0,0.8
S784740,U10556,C1113,2024-04-07,Console,29.0,0.61
S250290,U10846,C1030,2024-03-14,Desktop,85.0,
S342970,U11392,C1101,2024-12-11,TV,50.0,0.63
S520132,U10999,C1056,2024-09-18,Desktop,32.0,
S900821,U10178,C1124,2022-04-12,Console,82.0,0.41
S677071,U10356,C1174,2024-03-08,Mobile,72.0,0.41
S916783,U10698,C1197,2024-11-03,Tablet,,0.23
S883093,U10693,C1063,2024-10-01,Console,22.0,0.12
S630471,U11903,C1183,2025-01-28,Desktop,48.0,0.66
S260594,U10163,C1060,2024-11-22,TV,37.0,
S997705,U10049,C1044,2022-01-06,TV,28.0,0.58
S284338,U10888,C1174,2022-03-19,Desktop,33.0,0.33
S807845,U11172,C1175,2024-03-12,Desktop,27.0,0.45
S510567,U11947,C1052,2024-07-03,Mobile,46.0,0.23
S778759,U11520,C1155,2025-01-29,TV,24.0,0.27
S597709,U11700,C1055,2024-10-30,Mobile,90.0,
S282220,U10975,C1050,2024-11-27,Console,111.0,
S551134,U11273,C1065,2023-11-23,TV,26.0,0.28
S162645,U10700,C1084,2024-04-11,Desktop,21.0,
S263507,U10796,C1111,2023-01-26,TV,56.0,0.49
S133131,U10276,C1148,2022-07-06,Tablet,58.0,0.43
S749547,U11413,C1036,2023-02-20,Mobile,53.0,0.28
S216070,U10629,C1194,2024-09-03,tablet,51.0,
S485980,U11450,C1167,2022-08-16,TV,51.0,0.61
S886392,U10728,C1203,2024-06-18,Mobile,47.0,
S497433,U11727,C1093,2022-08-18,Desktop,24.0,0.53
S433724,U11456,C1143,2021-09-28,TV,74.0,0.26
S276820,U10074,C1072,2023-05-17,TV,82.0,0.24
S949783,U10895,C1065,2024-01-12,Console,47.0,0.57
S950104,U11460,C1052,2022-07-23,Tablet,54.0,0.13
S940774,U11144,C1151,2020-12-29,Desktop,39.0,0.91
S476012,U10319,C1166,2022-12-27,Console,30.0,0.17
S617913,U10546,C1059,2024-02-28,Mobile,62.0,0.34
S608927,U11904,C1045,2024-07-10,Console,,
S605447,U10466,C1013,2024-05-27,TV,46.0,0.62
S626243,U11337,C1210,2023-04-21,Console,44.0,0.41
S547286,U10852,C1217,2024-03-23,Desktop,19.0,0.48
S832490,U10976,C1126,2020-07-17,Desktop,44.0,
S682300,U11779,C1210,2024-12-16,Tablet,92.0,0.27
S357354,U11190,C1033,2024-09-29,Mobile,50.0,0.49
S380666,U11254,C1059,2022-05-17,Tablet,60.0,0.08
S685547,U10989,C1128,2024-12-11,Desktop,14.0,0.69
S102370,U10946,C1004,2023-04-09,Console,19.0,0.12
S863474,U10556,C1109,2023-06-04,Console,28.0,
S269162,U11879,C1087,2025-01-26,Tablet,33.0,0.58
S147264,U10466,C1112,2023-11-10,Mobile,41.0,
S568869,U11646,C1220,2022-08-24,TV,38.0,
S674558,U10926,C1098,2024-12-24,tv,37.0,
S265530,U10588,C1093,2024-01-11,Tablet,64.0,0.59
S239013,U10208,C1011,2023-09-30,Tablet,44.0,
S566823,U10423,C1001,2024-06-05,Tablet,27.0,0.13
S911244,U12017,C1160,2025-01-09,Desktop,32.0,0.45
S796926,U10307,C1000,2024-11-14,Tablet,78.0,0.1
S402244,U10274,C1075,2023-06-15,TV,50.0,
S665606,U10102,C1000,2023-01-17,Mobile,60.0,0.47
S102662,U11016,C1113,2022-07-04,TV,,0.61
S739325,U10512,C1035,2024-05-06,Mobile,20.0,
S929512,U11481,C1124,2024-07-15,Tablet,75.0,0.18
S172295,U11306,C1064,2023-05-06,TV,62.0,0.18
S538375,U10554,C1112,2025-01-10,desktop,47.0,0.72
S631550,U11071,C1208,2024-07-10,Mobile,60.0,0.27
S155556,U10469,C1020,2024-10-19,Tablet,,0.61
S509122,U10194,C1044,2023-04-23,Desktop,30.0,0.29
S155233,U11482,C1099,2022-09-17,TV,51.0,0.44
S140424,U10298,C1147,2024-05-08,Desktop,68.0,0.8
S121112,U10790,C1167,2021-02-12,Desktop,24.0,0.41
S617538,U10028,C1212,2024-12-19,Tablet,26.0,0.16
S179996,U11827,C1195,2024-06-19,Desktop,84.0,
S328299,U11160,C1190,2023-11-12,Desktop,79.0,
S731185,U11403,C1139,2024-10-16,Console,22.0,
S227661,U11148,C1022,2023-11-20,Desktop,42.0,0.35
S998087,U10210,C1204,2024-10-30,Desktop,43.0,
S548041,U11078,C1217,2024-01-22,tablet,37.0,0.64
S136936,U10735,C1058,2024-12-14,Tablet,47.0,0.14
S424631,U11525,C1216,2024-05-16,Tablet,71.0,
S979724,U11839,C1077,2025-01-21,Desktop,26.0,0.41
S983420,U10785,C1012,2024-06-02,Mobile,27.0,0.28
S488065,U11034,C1152,2024-07-31,Console,47.0,0.7
S936996,U11463,C1040,2023-10-01,Console,18.0,0.44
S853844,U11829,C1066,2023-05-28,Tablet,46.0,
S432187,U11052,C1135,2023-11-05,Tablet,29.0,0.38
S451110,U10804,C1174,2024-03-15,Tablet,27.0,0.49
S238173,U11329,C1046,2024-06-30,Console,57.0,0.46
S147298,U10748,C1077,2023-06-28,Tablet,52.0,0.37
S823677,U11689,C1091,2025-01-30,Mobile,46.0,0.28
S480581,U10841,C1134,2022-08-29,Tablet,27.0,0.46
S906999,U11117,C1000,2024-06-25,TV,88.0,0.74
S691025,U11970,C1017,2024-07-23,Desktop,45.0,0.4
S851032,U10236,C1114,2021-03-08,Desktop,12.0,0.33
S435942,U11124,C1118,2024-11-07,Mobile,,0.48
S117783,U11024,C1100,2025-01-28,TV,39.0,0.6
S194050,U11696,C1125,2023-08-04,Mobile,31.0,0.21
S175202,U10654,C1058,2022-07-06,TV,60.0,0.27
S437122,U11349,C1084,2024-12-25,Tablet,41.0,
S851139,U10069,C1207,2022-02-19,Tablet,111.0,0.21
S757107,U10792,C1029,2021-12-08,Console,31.0,0.71
S184146,U11401,C1013,2024-11-23,Console,65.0,
S610469,U10453,C1068,2024-06-23,Console,70.0,0.37
S962751,U10986,C1085,2023-08-17,Mobile,61.0,0.42
S444976,U10193,C1017,2024-04-26,TV,95.0,0.31
S315758,U10756,C1077,2024-02-12,TV,39.0,0.59
S194814,U11714,C1004,2024-10-05,tv,31.0,0.4
S404995,U10373,C1190,2024-07-04,Mobile,23.0,0.44
S353809,U12018,C1098,2022-07-01,TV,40.0,0.34
S462777,U11194,C1078,2023-08-01,tv,72.0,0.59
S349408,U10728,C1110,2024-03-30,Mobile,30.0,
S482060,U10623,C1085,2024-02-17,TV,49.0,0.68
S833230,U11125,C1158,2024-02-29,Tablet,72.0,0.84
S192560,U10281,C1093,2021-03-18,TV,28.0,0.2
S687312,U10882,C1127,2024-02-22,Mobile,78.0,0.65
S958359,U10483,C1175,2023-05-08,Mobile,44.0,
S721613,U10653,C1205,2023-05-11,Desktop,61.0,
S245118,U11114,C1038,2021-08-09,TV,79.0,
S709329,U10750,C1095,2024-02-23,Desktop,39.0,0.62
S644981,U10818,C1050,2024-05-15,Mobile,48.0,0.12
S758378,U11390,C1194,2022-07-11,TV,27.0,0.42
S161766,U10613,C1026,2023-10-07,Console,56.0,0.38
S831359,U10474,C1160,2020-09-19,TV,35.0,
S811633,U11156,C1096,2022-09-15,Tablet,35.0,
S208632,U11955,C1014,2021-09-07,console,61.0,0.37
S647640,U11079,C1009,2022-02-03,Desktop,44.0,0.72
S138913,U11473,C1120,2024-05-14,Tablet,42.0,0.1
S244713,U10324,C1180,2022-10-12,TV,,0.48
S755595,U11854,C1082,2023-09-10,TV,44.0,
S775025,U11253,C1056,2023-12-18,Console,20.0,
S157847,U11955,C1040,2023-12-15,TV,42.0,0.31
S445696,U10780,C1040,2024-03-13,Console,26.0,0.45
S668759,U10068,C1161,2024-12-15,Tablet,117.0,
S420377,U10669,C1207,2024-12-24,Mobile,27.0,0.19
S762184,U11688,C1162,2023-10-31,Mobile,49.0,0.67
S245107,U11346,C1099,2025-01-13,Console,32.0,0.17
S844183,U10055,C1096,2024-12-03,Tablet,45.0,0.47
S443419,U11958,C1048,2021-11-20,Console,,0.26
S153269,U12025,C1091,2024-05-15,TV,33.0,0.14
S811890,U11189,C1149,2023-05-08,Tablet,60.0,0.4
S758403,U11205,C1077,2024-08-06,TV,49.0,0.35
S698847,U11837,C1162,2024-12-16,Mobile,61.0,
S719214,U10902,C1100,2023-10-01,Desktop,70.0,0.13
S868004,U11693,C1122,2024-07-28,Desktop,50.0,0.03
S560909,U10569,C1127,2021-05-16,TV,41.0,0.34
S573446,U10337,C1021,2024-08-17,Desktop,74.0,0.43
S437036,U11107,C1051,2024-02-12,Console,36.0,0.06
S580789,U11922,C1035,2024-09-25,console,33.0,
S836092,U11541,C1133,2024-07-04,Console,78.0,0.6
S561336,U10562,C1208,2022-07-10,Console,42.0,
S524779,U10211,C1101,2024-10-07,TV,28.0,0.53
S832281,U11875,C1017,2024-07-13,Tablet,46.0,0.5
S881941,U11055,C1144,2024-10-09,Tablet,48.0,
S740103,U11429,C1086,2024-05-23,Desktop,29.0,
S887739,U10829,C1049,2024-08-25,TV,142.0,
S204944,U10248,C1040,2024-08-18,Desktop,30.0,
S507308,U10128,C1083,2021-12-02,Mobile,63.0,
S688689,U11752,C1134,2022-07-17,Tablet,67.0,
S905530,U10011,C1024,2022-06-04,console,152.0,0.34
S276381,U11232,C1016,2023-10-15,Mobile,61.0,0.42
S955574,U10166,C1209,2024-06-19,Tablet,67.0,
S153996,U11229,C1070,2021-07-14,Desktop,38.0,
S822846,U10831,C1157,2024-06-05,Tablet,40.0,0.57
S676170,U10892,C1088,2024-10-27,Tablet,,0.29
S310542,U10057,C1175,2024-11-05,Desktop,26.0,0.15
S181376,U10217,C1057,2021-10-15,Tablet,172.0,
S877076,U11455,C1065,2024-09-07,TV,36.0,
S804802,U11655,C1017,2025-01-27,Desktop,59.0,0.26
S180420,U11603,C1165,2023-06-04,Tablet,21.0,0.51
S502354,U10253,C1156,2025-01-22,TV,75.0,0.67
S951120,U11145,C1197,2025-01-19,Mobile,84.0,
S576644,U10266,C1028,2024-12-26,Console,31.0,0.51
S625788,U10455,C1211,2025-01-02,Desktop,18.0,0.34
S210223,U11437,C1207,2024-09-06,Tablet,83.0,0.46
S267129,U11969,C1097,2021-04-13,Console,109.0,
S831746,U11651,C1152,2022-09-20,TV,54.0,0.21
S853047,U10206,C1174,2024-08-17,Mobile,125.0,
S603346,U10991,C1055,2021-08-25,Tablet,32.0,0.2
S234044,U11795,C1149,2023-05-29,Mobile,,
S850827,U10733,C1067,2024-11-20,Mobile,44.0,
S833799,U10202,C1042,2024-03-12,Mobile,36.0,0.62
S258159,U11759,C1054,2021-09-14,Console,75.0,0.81
S199067,U12053,C1036,2020-08-24,Tablet,34.0,0.65
S835424,U11042,C1206,2025-01-18,Desktop,49.0,0.23
S376837,U10620,C1003,2023-01-15,Desktop,29.0,
S484404,U11893,C1130,2023-01-23,TV,52.0,0.32
S613659,U11956,C1159,2022-08-06,Desktop,80.0,0.18
S842252,U11943,C1109,2022-08-07,Tablet,51.0,0.21
S134770,U11455,C1058,2024-11-20,Desktop,32.0,0.16
S302832,U11952,C1188,2024-12-24,Mobile,52.0,0.08
S272057,U11797,C1047,2024-03-04,Tablet,26.0,0.44
S977285,U10178,C1217,2022-03-09,Console,42.0,0.4
S312910,U11725,C1020,2023-10-20,Desktop,44.0,0.14
S590976,U11461,C1063,2024-05-10,Desktop,24.0,0.39
S647871,U10381,C1217,2022-02-15,TV,27.0,0.63
S712340,U10227,C1019,2023-06-04,Desktop,57.0,
S590522,U11454,C1213,2024-03-10,Mobile,83.0,0.54
S942161,U11404,C1027,2024-04-23,Tablet,75.0,0.83
S150533,U11119,C1130,2022-07-27,console,22.0,0.15
S923896,U11404,C1093,2024-11-17,console,22.0,0.55
S190013,U12039,C1082,2023-07-21,Tablet,58.0,
S782388,U11382,C1123,2024-06-03,Console,127.0,0.26
S271670,U10976,C1040,2020-07-09,TV,33.0,0.69
S305385,U11121,C1160,2021-10-30,mobile,23.0,0.41
S292365,U10696,C1043,2024-03-27,Console,67.0,0.56
S571318,U11950,C1033,2023-08-11,Console,52.0,0.2
S159853,U11540,C1001,2024-06-14,Console,45.0,0.25
S961317,U10634,C1006,2024-09-09,TV,38.0,
