session_id,user_id,date,device,duration,title_id
S002248,U00875,2021-08-29,phone,3.0,T0129
S002249,U00282,2024-11-16,phone,28.0,T0166
S002250,U00695,2022-11-06,phone,2.0,T0179
S002251,U00391,2024-08-29,tv,14.0,T0195
S002252,U00590,2024-02-29,tv,7.0,T0130
S002253,U00998,2025-07-03,phone,1.0,T0083
S002254,U00981,2025-05-18,tv,7.0,T0130
S002255,U00495,2025-03-14,pc,13.0,T0027
S002256,U00556,2025-02-25,tv,1.0,T0164
S002257,U00888,2021-10-31,phone,3.0,T0107
S002258,U00982,2022-11-17,pc,1.0,T0034
S002259,U00771,2021-09-19,phone,50.0,T0086
S002260,U00066,2024-02-24,pc,12.0,T0061
S002261,U00308,2022-09-26,phone,29.0,T0070
S002262,U00887,2021-11-29,pc,5.0,T0011
S002263,U00762,2025-08-10,tv,9.0,T0004
S002264,U00737,2023-10-03,pc,1.0,T0070
S002265,U00662,2022-09-22,phone,1.0,T0061
S002266,U00402,2022-02-05,tv,6.0,T0200
S002267,U00390,2024-05-01,tv,1.0,T0053
S002268,U00798,2023-06-04,phone,5.0,T0066
S002269,U00278,2023-03-27,phone,52.0,T0184
S002270,U00679,2024-10-13,pc,118.0,T0172
S002271,U00721,2024-03-21,tv,1.0,T0012
S002272,U00838,2025-02-19,phone,10.0,T0018
S002273,U00304,2025-03-26,phone,1.0,T0019
S002274,U00737,2023-10-13,tv,19.0,T0092
S002275,U00112,2025-05-01,tv,22.0,T0115
S002276,U00139,2023-11-14,pc,42.0,T0071
S002277,U00405,2025-07-27,tv,16.0,T0003
S002278,U00055,2024-10-27,pc,38.0,T0041
S002279,U00946,2022-05-17,tv,5.0,T0123
S002280,U00894,2024-08-30,tv,17.0,T0075
S002281,U00048,2024-01-05,pc,10.0,T0025
S002282,U00829,2024-09-27,tv,24.0,T0131
S002283,U00494,2022-01-28,phone,7.0,T0123
S002284,U00693,2023-12-08,phone,15.0,T0099
S002285,U00875,2020-10-10,phone,2.0,T0189
S002286,U00561,2022-05-27,phone,29.0,T0169
S002287,U00119,2022-03-23,phone,1.0,T0008
S002288,U00003,2023-08-03,pc,3.0,T0181
S002289,U00485,2023-08-31,tv,15.0,T0010
S002290,U00947,2023-08-31,tv,2.0,T0097
S002291,U00554,2022-04-14,phone,15.0,T0181
S002292,U00357,2024-01-25,phone,2.0,T0197
S002293,U00031,2023-03-31,phone,3.0,T0005
S002294,U00912,2024-06-19,phone,70.0,T0015
S002295,U00313,2024-09-06,tv,5.0,T0049
S002296,U00695,2022-03-26,tv,23.0,T0056
S002297,U00688,2022-06-07,tv,1.0,T0056
S002298,U00241,2025-04-05,tv,81.0,T0084
S002299,U00065,2023-11-04,tv,17.0,T0064
S002300,U00372,2023-10-17,tv,22.0,T0117
S002301,U00302,2024-10-28,pc,5.0,T0171
S002302,U00692,2025-10-23,tv,13.0,T0110
S002303,U00809,2022-02-15,tv,13.0,T0067
S002304,U00207,2023-02-28,pc,40.0,T0114
S002305,U00509,2021-03-16,phone,29.0,T0125
S002306,U00040,2022-11-23,tv,2.0,T0180
S002307,U00200,2025-02-16,tv,8.0,T0190
S002308,U00756,2024-01-30,tv,9.0,T0056
S002309,U00785,2021-08-08,tv,5.0,T0184
S002310,U00768,2023-07-27,phone,22.0,T0164
S002311,U00143,2024-12-19,,15.0,T0026
S002312,U00534,2022-01-21,tv,2.0,T0112
S002313,U00410,2023-04-23,tv,2.0,T0031
S002314,U00989,2023-04-15,pc,8.0,T0099
S002315,U00648,2025-06-03,phone,22.0,T0009
S002316,U00934,2021-03-03,phone,4.0,T0060
S002317,U00147,2022-03-01,pc,7.0,T0118
S002318,U00439,2025-02-12,phone,8.0,T0061
S002319,U00765,2023-12-28,pc,10.0,T0003
S002320,U00354,2025-05-06,tv,3.0,T0078
S002321,U00623,2023-02-17,,5.0,T0109
S002322,U00495,2024-04-24,pc,32.0,T0153
S002323,U00989,2023-06-06,phone,11.0,T0028
S002324,U00171,2024-11-23,phone,10.0,T0096
S002325,U00934,2022-02-11,tv,22.0,T0040
S002326,U00389,2025-03-27,phone,1.0,T0031
S002327,U00457,2025-02-10,phone,21.0,T0025
S002328,U00510,2022-03-10,pc,6.0,T0152
S002329,U00250,2024-04-12,tv,13.0,T0184
S002330,U00964,2024-08-07,phone,31.0,T0133
S002331,U00906,2024-12-05,tv,16.0,T0076
S002332,U00973,2022-09-03,tv,61.0,T0190
S002333,U00998,2023-09-14,phone,1.0,T0100
S002334,U00664,2024-01-29,tv,7.0,T0106
S002335,U00441,2025-03-16,phone,25.0,T0127
S002336,U00842,2025-06-01,pc,10.0,T0131
S002337,U00024,2022-11-14,tv,2.0,T0099
S002338,U00824,2022-11-16,phone,6.0,T0096
S002339,U00485,2020-12-09,phone,13.0,T0064
S002340,U00666,2024-07-15,pc,11.0,T0137
S002341,U00359,2024-01-07,pc,6.0,T0135
S002342,U00354,2025-05-19,phone,46.0,T0088
S002343,U00031,2025-07-21,phone,5.0,T0143
S002344,U00411,2024-05-28,phone,15.0,T0028
S002345,U00396,2021-06-29,pc,1.0,T0084
S002346,U00211,2021-04-05,phone,5.0,T0198
S002347,U00230,2025-08-17,phone,5.0,T0147
S002348,U00571,2023-04-16,phone,29.0,T0145
S002349,U00302,2022-06-13,tv,19.0,T0173
S002350,U00821,2020-11-23,phone,2.0,T0122
S002351,U00114,2025-02-01,phone,1.0,T0133
S002352,U00561,2021-04-03,tv,22.0,T0097
S002353,U00159,2022-05-05,pc,1.0,T0166
S002354,U00509,2022-03-21,tv,1.0,T0143
S002355,U00534,2022-11-06,pc,1.0,T0105
S002356,U00637,2025-07-10,phone,9.0,T0026
S002357,U00415,2025-07-20,tv,18.0,T0162
S002358,U00494,2021-12-23,phone,17.0,T0066
S002359,U00176,2022-05-14,tv,1.0,T0072
S002360,U00451,2025-06-21,phone,5.0,T0025
S002361,U00357,2024-01-13,tv,32.0,T0044
S002362,U00661,2025-03-01,tv,1.0,T0026
S002363,U00425,2024-04-14,tv,1.0,T0020
S002364,U00772,2021-09-11,tv,,T0005
S002365,U00413,2022-12-15,pc,34.0,T0059
S002366,U00221,2025-06-11,tv,2.0,T0152
S002367,U00258,2025-08-23,,10.0,T0173
S002368,U00044,2024-06-29,pc,2.0,T0046
S002369,U00522,2024-10-29,phone,41.0,T0085
S002370,U00822,2025-01-14,tv,12.0,T0167
S002371,U00763,2021-09-04,pc,1.0,T0142
S002372,U00428,2022-03-21,tv,22.0,T0181
S002373,U00186,2024-11-21,phone,87.0,T0085
S002374,U00854,2024-09-25,tv,6.0,T0034
S002375,U00057,2022-11-25,tv,18.0,T0029
S002376,U00385,2025-01-31,phone,21.0,T0142
S002377,U00848,2025-06-09,tv,14.0,T0006
S002378,U00381,2025-03-30,pc,12.0,T0093
S002379,U00120,2021-08-04,tv,61.0,T0071
S002380,U00251,2025-01-17,phone,34.0,T0184
S002381,U00590,2024-12-08,tv,34.0,T0200
S002382,U00153,2025-05-07,tv,20.0,T0097
S002383,U00649,2025-04-29,tv,7.0,T0117
S002384,U00428,2024-11-27,pc,5.0,T0076
S002385,U00324,2024-08-19,pc,1.0,T0156
S002386,U00225,2023-04-02,tv,3.0,T0059
S002387,U00813,2021-07-06,phone,54.0,T0149
S002388,U00384,2025-02-25,phone,1.0,T0181
S002389,U00734,2022-12-10,phone,15.0,T0035
S002390,U00428,2023-04-11,tv,4.0,T0046
S002391,U00099,2022-09-04,tv,50.0,T0076
S002392,U00428,2023-03-06,tv,14.0,T0166
S002393,U00493,2024-07-26,phone,11.0,T0129
S002394,U00447,2022-08-14,phone,7.0,T0039
S002395,U00804,2025-01-23,phone,3.0,T0074
S002396,U00905,2023-05-21,tv,16.0,T0129
S002397,U00778,2024-11-06,tv,1.0,T0193
S002398,U00568,2025-04-23,phone,56.0,T0091
S002399,U00523,2022-12-14,phone,64.0,T0015
S002400,U00638,2025-01-21,phone,7.0,T0021
S002401,U00271,2024-09-20,phone,3.0,T0006
S002402,U00801,2025-05-03,phone,20.0,T0026
S002403,U00848,2024-08-07,pc,15.0,T0083
S002404,U00251,2025-04-01,tv,45.0,T0057
S002405,U00896,2024-10-21,pc,2.0,T0061
S002406,U00841,2023-09-30,tv,12.0,T0154
S002407,U00412,2025-03-22,phone,11.0,T0096
S002408,U00903,2021-06-09,phone,2.0,T0146
S002409,U00122,2024-07-22,pc,20.0,T0109
S002410,U00029,2023-05-02,phone,1.0,T0042
S002411,U00335,2023-10-22,tv,53.0,T0190
S002412,U00550,2024-08-01,phone,19.0,T0096
S002413,U00338,2023-09-03,pc,1.0,T0168
S002414,U00941,2024-10-24,tv,3.0,T0020
S002415,U00241,2024-09-20,pc,2.0,T0170
S002416,U00265,2025-03-30,tv,6.0,T0144
S002417,U00625,2020-04-07,tv,1.0,T0050
S002418,U00004,2022-01-28,tv,5.0,T0159
S002419,U00722,2024-05-02,tv,5.0,T0149
S002420,U00363,2024-07-10,tv,8.0,T0179
S002421,U00976,2023-05-07,tv,17.0,T0042
S002422,U00686,2022-12-11,phone,2.0,T0178
S002423,U00050,2020-10-21,phone,5.0,T0153
S002424,U00099,2022-10-01,pc,102.0,T0068
S002425,U00095,2024-08-24,tv,70.0,T0071
S002426,U00951,2024-10-08,tv,2.0,T0051
S002427,U00677,2023-09-22,phone,12.0,T0096
S002428,U00415,2024-06-07,tv,6.0,T0180
S002429,U00188,2025-10-09,phone,11.0,T0168
S002430,U00862,2021-12-16,tv,1.0,T0030
S002431,U00188,2024-08-25,tv,28.0,T0027
S002432,U00696,2024-09-02,phone,22.0,T0012
S002433,U00756,2020-11-17,tv,31.0,T0123
S002434,U00279,2022-07-04,pc,11.0,T0063
S002435,U00492,2023-03-21,phone,4.0,T0153
S002436,U00209,2023-10-26,pc,5.0,T0153
S002437,U00364,2025-03-31,phone,6.0,T0040
S002438,U00964,2025-03-15,pc,8.0,T0139
S002439,U00687,2023-03-17,tv,22.0,T0153
S002440,U00839,2020-07-03,pc,12.0,T0198
S002441,U00523,2022-12-12,phone,6.0,T0145
S002442,U00223,2025-03-02,phone,55.0,T0072
S002443,U00701,2023-01-27,tv,34.0,T0200
S002444,U00487,2021-12-29,tv,19.0,T0056
S002445,U00174,2022-12-30,tv,4.0,T0162
S002446,U00401,2022-07-05,phone,7.0,T0076
S002447,U00625,2022-05-08,pc,21.0,T0188
S002448,U00730,2025-03-26,tv,74.0,T0157
S002449,U00227,2021-10-03,tv,14.0,T0120
S002450,U00864,2022-01-17,tv,2.0,T0043
S002451,U00364,2025-07-05,tv,75.0,T0038
S002452,U00255,2024-08-03,phone,34.0,T0190
S002453,U00185,2022-04-28,tv,3.0,T0161
S002454,U00795,2025-06-11,tv,32.0,T0103
S002455,U00342,2022-07-01,tv,26.0,T0176
S002456,U00474,2024-08-26,tv,41.0,T0157
S002457,U00209,2024-03-31,tv,5.0,T0078
S002458,U00680,2022-02-28,pc,8.0,T0166
S002459,U00773,2024-10-14,pc,11.0,T0160
S002460,U00327,2022-01-02,phone,1.0,T0096
S002461,U00944,2023-06-27,pc,17.0,T0004
S002462,U00031,2023-06-23,pc,49.0,T0149
S002463,U00134,2021-04-08,phone,34.0,T0068
S002464,U00575,2024-02-15,phone,12.0,T0073
S002465,U00693,2024-05-17,pc,3.0,T0143
S002466,U00237,2021-04-11,phone,54.0,T0163
S002467,U00537,2022-11-13,phone,61.0,T0018
S002468,U00303,2023-02-02,pc,12.0,T0165
S002469,U00537,2024-06-27,tv,46.0,T0059
S002470,U00653,2021-11-22,tv,3.0,T0114
S002471,U00973,2022-10-03,,1.0,T0174
S002472,U00445,2024-11-05,phone,16.0,T0044
S002473,U00641,2022-10-27,phone,14.0,T0045
S002474,U00562,2024-11-10,tv,8.0,T0195
S002475,U00302,2022-09-01,pc,18.0,T0075
S002476,U00240,2022-05-25,,57.0,T0190
S002477,U00985,2023-06-23,phone,51.0,T0072
S002478,U00195,2021-03-11,tv,45.0,T0124
S002479,U00781,2024-09-16,tv,111.0,T0103
S002480,U00149,2022-02-22,phone,24.0,T0197
S002481,U00795,2024-11-09,pc,40.0,T0111
S002482,U00179,2024-02-11,tv,3.0,T0101
S002483,U00966,2024-01-24,phone,20.0,T0094
S002484,U00680,2021-11-23,phone,18.0,T0076
S002485,U00098,2024-10-19,phone,86.0,T0089
S002486,U00687,2021-11-05,phone,6.0,T0093
S002487,U00592,2022-04-06,phone,8.0,T0153
S002488,U00326,2022-08-28,tv,6.0,T0010
S002489,U00247,2025-02-01,tv,20.0,T0101
S002490,U00711,2023-06-22,pc,14.0,T0110
S002491,U00736,2022-09-15,pc,1.0,T0151
S002492,U00313,2022-08-01,tv,9.0,T0134
S002493,U00864,2022-01-13,phone,1.0,T0087
S002494,U00254,2025-08-20,phone,1.0,T0022
S002495,U00071,2024-08-17,phone,1.0,T0075
S002496,U00590,2025-02-28,phone,27.0,T0052
S002497,U00112,2025-05-10,pc,35.0,T0041
S002498,U00260,2024-02-26,phone,54.0,T0145
S002499,U00493,2025-06-05,tv,3.0,T0096
S002500,U00270,2024-04-17,phone,4.0,T0159
S002501,U00201,2024-08-08,pc,10.0,T0028
S002502,U00694,2024-09-03,phone,10.0,T0198
S002503,U00529,2024-11-27,phone,22.0,T0095
S002504,U00832,2023-10-31,phone,69.0,T0051
S002505,U00565,2021-03-26,tv,10.0,T0073
S002506,U00474,2023-12-13,phone,2.0,T0169
S002507,U00247,2025-01-19,phone,3.0,T0142
S002508,U00782,2020-08-14,pc,21.0,T0035
S002509,U00186,2025-01-20,phone,20.0,T0199
S002510,U00226,2024-02-03,pc,6.0,T0027
S002511,U00834,2024-02-10,phone,4.0,T0056
S002512,U00736,2025-07-21,pc,43.0,T0146
S002513,U00602,2025-04-14,tv,19.0,T0106
S002514,U00038,2024-04-05,tv,26.0,T0090
S002515,U00129,2024-03-16,pc,33.0,T0186
S002516,U00487,2023-10-12,tv,3.0,T0159
S002517,U00740,2024-09-06,tv,42.0,T0193
S002518,U00453,2024-11-24,tv,2.0,T0057
S002519,U00017,2022-02-21,tv,54.0,T0171
S002520,U00178,2023-01-13,phone,44.0,T0043
S002521,U00575,2023-02-21,pc,2.0,T0162
S002522,U00688,2020-08-16,tv,30.0,T0110
S002523,U00034,2025-05-13,tv,4.0,T0120
S002524,U00042,2024-01-15,tv,1.0,T0024
S002525,U00247,2025-03-14,phone,35.0,T0176
S002526,U00089,2024-01-23,phone,1.0,T0056
S002527,U00524,2025-09-03,phone,16.0,T0120
S002528,U00127,2021-06-13,phone,4.0,T0034
S002529,U00641,2025-08-26,pc,33.0,T0186
S002530,U00770,2023-06-09,phone,25.0,T0065
S002531,U00970,2022-02-15,pc,13.0,T0153
S002532,U00946,2021-05-21,phone,72.0,T0154
S002533,U00258,2025-05-06,tv,7.0,T0111
S002534,U00030,2024-12-25,tv,12.0,T0025
S002535,U00317,2023-04-25,tv,1.0,T0056
S002536,U00697,2020-07-28,phone,6.0,T0123
S002537,U00059,2025-06-13,pc,2.0,T0108
S002538,U00348,2023-05-08,phone,13.0,T0117
S002539,U00281,2023-08-12,phone,16.0,T0050
S002540,U00205,2022-07-04,tv,3.0,T0108
S002541,U00695,2024-01-11,tv,1.0,T0018
S002542,U00652,2025-02-27,tv,12.0,T0097
S002543,U00518,2024-11-23,pc,1.0,T0019
S002544,U00905,2023-05-02,tv,30.0,T0133
S002545,U00108,2022-07-01,tv,10.0,T0114
S002546,U00152,2022-02-02,phone,2.0,T0171
S002547,U00371,2020-04-04,tv,39.0,T0093
S002548,U00650,2020-06-10,phone,34.0,T0033
S002549,U00570,2023-02-19,tv,35.0,T0048
S002550,U00077,2020-08-22,phone,46.0,T0163
S002551,U00959,2023-02-03,pc,13.0,T0192
S002552,U00291,2021-10-03,pc,4.0,T0013
S002553,U00346,2024-05-23,tv,5.0,T0136
S002554,U00613,2025-05-30,pc,7.0,T0097
S002555,U00944,2022-07-27,tv,88.0,T0052
S002556,U00656,2024-07-22,tv,70.0,T0103
S002557,U00953,2024-11-21,phone,30.0,T0188
S002558,U00181,2025-04-22,tv,4.0,T0040
S002559,U00610,2020-08-02,phone,1.0,T0168
S002560,U00819,2024-04-27,tv,9.0,T0018
S002561,U00494,2021-10-24,tv,51.0,T0145
S002562,U00349,2024-06-21,pc,26.0,T0015
S002563,U00981,2025-09-13,tv,28.0,T0013
S002564,U00142,2023-04-01,pc,1.0,T0008
S002565,U00399,2020-03-16,phone,1.0,T0161
S002566,U00862,2021-10-09,pc,2.0,T0115
S002567,U00893,2024-06-08,,57.0,T0139
S002568,U00977,2024-03-12,phone,1.0,T0032
S002569,U00872,2021-10-28,phone,5.0,T0185
S002570,U00049,2024-03-12,tv,13.0,T0162
S002571,U00927,2025-06-11,phone,48.0,T0098
S002572,U00415,2024-03-02,tv,5.0,T0180
S002573,U00646,2023-11-21,pc,1.0,T0029
S002574,U00381,2025-03-07,tv,116.0,T0059
S002575,U00802,2024-04-10,tv,7.0,T0010
S002576,U00559,2025-05-18,pc,17.0,T0033
S002577,U00838,2025-01-02,tv,49.0,T0169
S002578,U00184,2021-06-13,phone,44.0,T0082
S002579,U00179,2023-10-12,pc,10.0,T0130
S002580,U00428,2021-09-20,pc,17.0,T0177
S002581,U00005,2024-01-23,tv,4.0,T0153
S002582,U00687,2024-11-07,tv,,T0080
S002583,U00279,2023-08-07,tv,121.0,T0070
S002584,U00540,2023-04-18,phone,20.0,T0022
S002585,U00071,2024-05-21,tv,1.0,T0166
S002586,U00168,2022-09-27,tv,17.0,T0197
S002587,U00613,2025-10-26,tv,9.0,T0101
S002588,U00292,2025-10-18,phone,1.0,T0100
S002589,U00201,2025-08-23,pc,11.0,T0170
S002590,U00214,2024-07-24,tv,7.0,T0069
S002591,U00201,2024-09-18,tv,24.0,T0082
S002592,U00613,2025-03-31,phone,9.0,T0179
S002593,U00166,2024-12-29,phone,1.0,T0076
S002594,U00350,2024-11-05,pc,8.0,T0186
S002595,U00683,2023-05-20,tv,27.0,T0033
S002596,U00495,2024-11-03,phone,3.0,T0100
S002597,U00587,2021-10-11,tv,32.0,T0098
S002598,U00238,2025-10-12,pc,36.0,T0062
S002599,U00931,2020-04-12,tv,14.0,T0193
S002600,U00401,2024-02-09,tv,6.0,T0097
S002601,U00270,2025-09-26,phone,2.0,T0176
S002602,U00898,2023-07-24,tv,47.0,T0044
S002603,U00650,2020-06-01,,12.0,T0070
S002604,U00603,2022-09-15,tv,1.0,T0096
S002605,U00875,2021-01-26,tv,8.0,T0113
S002606,U00058,2023-10-26,tv,18.0,T0046
S002607,U00829,2024-09-11,phone,1.0,T0063
S002608,U00671,2023-01-18,tv,11.0,T0125
S002609,U00348,2022-05-10,tv,5.0,T0056
S002610,U00244,2024-03-24,pc,5.0,T0152
S002611,U00109,2023-05-18,phone,1.0,T0096
S002612,U00940,2022-01-19,tv,1.0,T0194
S002613,U00143,2025-05-23,pc,32.0,T0048
S002614,U00246,2023-06-17,tv,30.0,T0169
S002615,U00685,2022-12-12,phone,18.0,T0099
S002616,U00699,2024-05-13,phone,3.0,T0018
S002617,U00159,2022-05-14,pc,8.0,T0142
S002618,U00802,2024-12-24,tv,8.0,T0043
S002619,U00494,2021-02-26,phone,18.0,T0028
S002620,U00841,2023-06-01,phone,22.0,T0107
S002621,U00094,2024-07-31,tv,5.0,T0158
S002622,U00042,2025-03-09,tv,58.0,T0052
S002623,U00627,2024-06-09,phone,10.0,T0125
S002624,U00152,2022-10-26,phone,5.0,T0003
S002625,U00504,2025-01-09,phone,22.0,T0037
S002626,U00015,2024-07-16,pc,1.0,T0151
S002627,U00772,2021-11-18,tv,2.0,T0003
S002628,U00891,2025-03-08,tv,24.0,T0072
S002629,U00831,2023-06-29,tv,1.0,T0102
S002630,U00959,2024-08-03,tv,2.0,T0014
S002631,U00896,2024-10-20,phone,7.0,T0196
S002632,U00432,2022-07-09,phone,1.0,T0102
S002633,U00385,2025-01-20,phone,113.0,T0068
S002634,U00886,2024-01-19,tv,1.0,T0196
S002635,U00926,2025-02-16,tv,104.0,T0112
S002636,U00973,2022-10-03,pc,27.0,T0136
S002637,U00762,2025-10-18,tv,10.0,T0019
S002638,U00189,2025-09-28,phone,3.0,T0032
S002639,U00944,2021-08-09,,1.0,T0010
S002640,U00946,2024-03-26,tv,57.0,T0103
S002641,U00661,2025-04-13,pc,1.0,T0168
S002642,U00849,2020-09-01,phone,8.0,T0181
S002643,U00545,2023-06-04,tv,42.0,T0115
S002644,U00943,2024-11-11,phone,18.0,T0011
S002645,U00101,2025-01-05,tv,36.0,T0126
S002646,U00854,2024-10-10,tv,8.0,T0128
S002647,U00055,2024-12-07,tv,22.0,T0120
S002648,U00326,2022-10-29,phone,78.0,T0145
S002649,U00136,2023-04-04,tv,9.0,T0112
S002650,U00469,2022-01-12,tv,47.0,T0141
S002651,U00216,2022-10-21,phone,10.0,T0098
S002652,U00950,2025-09-11,phone,21.0,T0031
S002653,U00542,2023-07-17,tv,42.0,T0016
S002654,U00888,2021-12-25,phone,8.0,T0182
S002655,U00262,2024-02-07,phone,4.0,T0089
S002656,U00028,2023-12-01,tv,10.0,T0065
S002657,U00767,2020-09-01,,33.0,T0059
S002658,U00693,2023-10-18,tv,16.0,T0011
S002659,U00526,2022-12-04,phone,26.0,T0190
S002660,U00804,2024-01-20,phone,1.0,T0017
S002661,U00832,2024-07-13,pc,27.0,T0044
S002662,U00575,2024-04-15,tv,27.0,T0092
S002663,U00965,2025-10-10,pc,40.0,T0072
S002664,U00712,2022-04-17,pc,5.0,T0008
S002665,U00669,2024-01-29,pc,15.0,T0066
S002666,U00349,2025-10-04,phone,5.0,T0156
S002667,U00003,2021-05-02,tv,26.0,T0051
S002668,U00225,2024-05-25,tv,3.0,T0174
S002669,U00757,2024-06-10,pc,8.0,T0073
S002670,U00698,2022-12-17,tv,1.0,T0003
S002671,U00319,2022-01-11,tv,1.0,T0022
S002672,U00614,2024-09-05,phone,1.0,T0163
S002673,U00185,2022-06-03,tv,1.0,T0082
S002674,U00249,2024-07-22,phone,7.0,T0197
S002675,U00946,2023-05-15,phone,10.0,T0158
S002676,U00401,2024-10-11,tv,1.0,T0007
S002677,U00229,2025-04-08,tv,1.0,T0063
S002678,U00476,2024-08-29,,4.0,T0145
S002679,U00374,2023-04-04,tv,1.0,T0013
S002680,U00724,2024-05-02,tv,21.0,T0200
S002681,U00962,2025-03-28,pc,7.0,T0034
S002682,U00577,2024-04-01,tv,3.0,T0160
S002683,U00577,2024-06-05,phone,20.0,T0169
S002684,U00351,2024-08-22,phone,7.0,T0102
S002685,U00549,2024-06-29,pc,21.0,T0161
S002686,U00303,2024-07-11,pc,43.0,T0177
S002687,U00003,2023-08-29,pc,23.0,T0147
S002688,U00855,2022-12-31,tv,20.0,T0142
S002689,U00418,2024-11-19,phone,2.0,T0078
S002690,U00479,2024-01-28,phone,47.0,T0059
S002691,U00089,2024-03-08,phone,16.0,T0174
S002692,U00829,2024-08-18,phone,22.0,T0045
S002693,U00168,2024-08-05,,4.0,T0083
S002694,U00399,2022-10-17,tv,23.0,T0103
S002695,U00832,2024-12-23,phone,8.0,T0079
S002696,U00447,2021-12-06,pc,63.0,T0075
S002697,U00928,2022-11-19,phone,20.0,T0120
S002698,U00197,2022-04-19,tv,1.0,T0066
S002699,U00703,2022-07-07,phone,1.0,T0198
S002700,U00976,2022-06-07,pc,1.0,T0036
S002701,U00533,2024-04-27,tv,18.0,T0078
S002702,U00686,2022-12-18,pc,1.0,T0170
S002703,U00381,2024-10-19,tv,15.0,T0096
S002704,U00746,2024-05-22,tv,5.0,T0142
S002705,U00902,2024-05-30,phone,8.0,T0130
S002706,U00693,2024-06-27,,10.0,T0067
S002707,U00935,2025-01-30,pc,33.0,T0149
S002708,U00575,2025-10-13,phone,28.0,T0048
S002709,U00561,2021-04-08,pc,11.0,T0150
S002710,U00290,2024-11-20,pc,2.0,T0026
S002711,U00698,2024-06-16,tv,39.0,T0139
S002712,U00868,2024-09-16,tv,1.0,T0023
S002713,U00640,2023-06-04,pc,5.0,T0174
S002714,U00217,2020-12-15,tv,36.0,T0126
S002715,U00525,2024-12-30,tv,33.0,T0009
S002716,U00749,2023-12-21,tv,36.0,T0022
S002717,U00939,2020-03-31,phone,171.0,T0038
S002718,U00156,2025-03-17,phone,1.0,T0193
S002719,U00129,2025-05-26,phone,2.0,T0118
S002720,U00401,2023-04-16,pc,1.0,T0056
S002721,U00128,2025-09-03,pc,3.0,T0056
S002722,U00977,2023-02-22,phone,21.0,T0006
S002723,U00411,2025-03-08,phone,20.0,T0041
S002724,U00515,2024-09-06,phone,10.0,T0172
S002725,U00213,2022-09-05,pc,2.0,T0120
S002726,U00437,2024-09-26,tv,58.0,T0074
S002727,U00981,2025-06-04,tv,20.0,T0005
S002728,U00477,2022-01-16,pc,3.0,T0069
S002729,U00010,2025-03-07,tv,7.0,T0077
S002730,U00226,2023-11-14,tv,25.0,T0024
S002731,U00976,2025-01-17,tv,5.0,T0122
S002732,U00986,2020-12-16,,35.0,T0133
S002733,U00198,2024-04-07,tv,14.0,T0200
S002734,U00603,2024-11-24,phone,53.0,T0072
S002735,U00078,2025-01-27,tv,14.0,T0056
S002736,U00561,2021-02-25,tv,3.0,T0165
S002737,U00128,2024-09-13,tv,32.0,T0071
S002738,U00809,2022-09-21,tv,7.0,T0127
S002739,U00939,2020-03-27,tv,6.0,T0148
S002740,U00170,2025-01-31,tv,5.0,T0176
S002741,U00451,2024-02-14,pc,1.0,T0064
S002742,U00107,2025-06-27,tv,6.0,T0125
S002743,U00326,2022-07-06,pc,75.0,T0027
S002744,U00066,2024-01-09,phone,10.0,T0156
S002745,U00249,2025-05-25,tv,23.0,T0010
S002746,U00987,2024-12-19,tv,28.0,T0140
S002747,U00043,2025-03-12,phone,12.0,T0042
S002748,U00851,2024-07-28,phone,40.0,T0093
S002749,U00078,2025-09-16,phone,52.0,T0016
S002750,U00510,2021-11-29,tv,2.0,T0138
S002751,U00441,2025-01-27,phone,2.0,T0097
S002752,U00929,2025-06-13,tv,28.0,T0133
S002753,U00187,2022-06-01,tv,11.0,
S002754,U00176,2022-05-13,tv,77.0,T0002
S002755,U00743,2024-05-29,phone,1.0,T0117
S002756,U00720,2023-12-16,phone,25.0,T0140
S002757,U00691,2024-05-18,pc,1.0,T0133
S002758,U00028,2023-12-05,pc,2.0,T0053
S002759,U00247,2024-12-25,phone,8.0,T0144
S002760,U00832,2023-07-21,phone,20.0,T0109
S002761,U00590,2023-04-24,tv,10.0,T0043
S002762,U00591,2024-02-05,phone,4.0,T0023
S002763,U00279,2022-09-25,tv,23.0,T0066
S002764,U00247,2024-12-29,phone,14.0,T0005
S002765,U00946,2022-08-29,pc,11.0,T0144
S002766,U00722,2024-11-30,tv,1.0,T0004
S002767,U00129,2023-02-27,phone,3.0,T0010
S002768,U00937,2024-02-25,phone,1.0,T0032
S002769,U00568,2024-07-11,phone,1.0,T0066
S002770,U00323,2023-08-30,phone,14.0,T0004
S002771,U00385,2025-01-27,tv,9.0,T0126
S002772,U00720,2021-12-23,tv,12.0,T0027
S002773,U00362,2024-04-09,tv,9.0,T0161
S002774,U00563,2024-03-15,phone,9.0,T0112
S002775,U00699,2024-02-11,tv,1.0,T0017
S002776,U00185,2022-05-28,phone,26.0,T0081
S002777,U00943,2024-10-05,,19.0,T0029
S002778,U00344,2021-03-11,phone,38.0,T0197
S002779,U00408,2023-08-12,tv,17.0,T0119
S002780,U00690,2022-06-24,phone,1.0,T0162
S002781,U00597,2023-07-01,phone,1.0,T0075
S002782,U00428,2023-07-03,pc,5.0,T0030
S002783,U00643,2023-10-06,tv,12.0,T0047
S002784,U00896,2024-10-23,phone,14.0,T0084
S002785,U00792,2022-05-09,tv,128.0,T0155
S002786,U00815,2025-04-14,tv,1.0,T0087
